"y"	"x1"	"x2"
1.72906847654851	-0.212422479875386	-0.262770302593708
1.40242289502217	0.288305135443807	0.186490351101384
2.54286427146599	-0.0910230781883001	-0.274181576678529
1.21594810553706	0.383017404004931	-0.181505411863327
1.77504604173065	0.440467284293845	-0.326016183244064
0.870980141778936	-0.454443500610068	0.301429583691061
1.96836268641549	0.0281054880470037	-0.35371794202365
1.84644223311154	0.392419044394046	0.322717391652986
2.2512629074936	0.0514350144658238	-0.169002171372995
1.33758997092644	-0.0433852646965533	-0.125830612145364
2.28898012296429	0.456833345349878	0.129745423793793
0.752691658352621	-0.0466658438090235	-0.403366256970912
2.38197695521264	0.177570635452867	-0.478006284683943
1.7360453442584	0.0726334019564092	0.493044780334458
0.508939125135587	-0.397075317334384	0.0839388456661254
2.27866118296336	0.399824970401824	0.281823065131903
0.558745325831458	-0.25391226564534	0.391896122600883
0.837452712054934	-0.457940466469154	0.254865453578532
1.01082857428177	-0.172079280717298	0.479203730123118
1.48807336081343	0.454503649147227	-0.455852932063863
1.3906496799209	0.389539316063747	0.40340088470839
0.318106622231319	0.1928034061566	0.365500814048573
0.750227468442801	0.140506813768297	0.275407591369003
1.92909596454758	0.494269776623696	-0.123183583142236
1.85507982960831	0.155705799115822	-0.457891951315105
1.05533508279769	0.208530468167737	-0.135588918346912
1.59017962820909	0.0440660247113556	-0.226248730206862
1.7557097335361	0.0941420204471797	0.35046748071909
1.25935092458773	-0.21084026270546	-0.137598287547007
1.17258279408513	-0.352886352688074	-0.195522209396586
1.68563563470107	0.463024232536554	0.259135339409113
1.29868850766114	0.402299045119435	0.344834624323994
1.59365191625715	0.190705278422683	-0.0420784389134496
1.46894720462679	0.295467417687178	0.22963166446425
1.37214342246892	-0.47538631549105	-0.395921363960952
1.23945188852164	-0.0222040289081633	-0.280016822274774
1.27566839634117	0.258459537522867	0.453951247734949
1.33149406756235	-0.283592064166442	0.252037541242316
0.850101053818842	-0.181818992365152	0.318955383263528
1.51958346062985	-0.268374214647338	-0.0822228982578963
0.4684780996685	-0.357199977617711	0.0938384931068867
1.45239082736862	-0.0854536641854793	0.298823557794094
1.08985545144555	-0.0862756737042218	0.388408650411293
0.8389033197867	-0.131154549075291	-0.114808406680822
0.918972602674562	-0.347555252257735	-0.409677915740758
0.766906400581926	-0.36119393655099	0.125743637094274
1.25283160012017	-0.266965900547802	0.245636217296124
1.54175402485647	-0.0340375497471541	-0.414621542673558
1.56881286170337	-0.234027359634638	-0.199482388794422
2.27446202488706	0.357827715342864	0.114562157308683
1.53530816732343	-0.454168833326548	0.252932057948783
1.03870011440373	-0.057799925794825	0.41705713304691
1.73674541002271	0.298924845643342	-0.0242494943086058
0.850047840092444	-0.37810074002482	0.0671194661408663
1.14979163531802	0.0609479837585241	0.236620346084237
1.14485962018436	-0.29346861038357	0.357447424437851
0.895540892006439	-0.372468349756673	0.409146504476666
1.72011077526641	0.253307864302769	-0.443617774639279
1.83979360995641	0.395045359153301	0.00290830410085618
1.04725770481674	-0.125537224113941	-0.149455226957798
1.3338254588653	0.165115194628015	0.345556122949347
0.786615009009124	-0.405159339075908	0.306435163831338
1.03463753033575	-0.116030362201855	-0.38266877271235
1.0193223272277	-0.22561635542661	0.212686554994434
2.31416755733104	0.314640038879588	-0.264731141971424
1.14649990029812	-0.0514836586080492	-0.425043248804286
1.39015564104216	0.310064353048801	0.435646147234365
1.28455535339139	0.312389509519562	-0.342832174850628
1.33294969748842	0.294342321110889	0.147057350026444
1.86621716178925	-0.0601683123968542	-0.326482253847644
2.92591119549253	0.254475158639252	-0.479925990803167
1.50420685787558	0.129221131559461	0.0213138463441283
1.51530384472025	0.210182401351631	-0.413722106721252
1.47599337406743	-0.499375226674601	-0.216997653944418
0.991854758548554	-0.0246834259014577	-0.0795650989748538
0.815813025250708	-0.279881114838645	0.0872781241778284
1.00051567800879	-0.120183462277055	0.306694429600611
2.00054903921411	0.112771003274247	-0.298004791140556
1.15967629075473	-0.148202090756968	-0.0405753282830119
0.806302134797083	-0.388864575652406	-0.0518568861298263
0.999035044432734	-0.256380527280271	0.233747758204117
1.35233263067146	0.16805558744818	0.214754810556769
0.648125160684142	-0.082353220321238	0.331221978878602
1.97635766558662	0.288195834029466	0.386566120898351
0.593951847234067	-0.397135355742648	0.452644573990256
1.2988890305996	-0.065107258502394	0.0506167218554765
2.13789513312182	0.484956979984418	0.0223357661161572
2.5444317548055	0.393051114398986	-0.329301744699478
1.51983537358289	0.386469060787931	-0.0207284400239587
0.72946579287292	-0.324947349727154	-0.246179203502834
1.88036866413552	-0.369304308434948	-0.46021936298348
1.86251465600469	0.153101925039664	0.134800509782508
1.48125236828231	-0.156483527738601	0.0395609140396118
1.4788307910857	0.156758127966896	-0.359896450070664
1.73756521497877	-0.179626757511869	-0.216288223164156
1.0422129056257	-0.312308880733326	0.0830305952113122
1.90206730948651	0.282294301316142	-0.334974107798189
1.17940283994555	-0.40640501328744	-0.403698889305815
0.731293627881781	-0.03322095843032	-0.071386908646673
1.10977434333712	0.0115054599009454	-0.144238434266299
1.4130916979238	0.0999889592640102	0.344933539861813
1.35646284906126	-0.167176459683105	-0.239867526339367
1.19659905548098	-0.0113869663327932	-0.476855507818982
0.952324535148518	0.454473827499896	0.362399539677426
1.77150838089382	-0.0170976028311998	-0.165412038797513
0.720829255060543	0.390350222121924	0.131788871716708
1.09332742669322	0.414438186911866	0.0464262587483972
1.69352247366682	0.108734982321039	-0.123555506812409
1.67036196151325	-0.0893102234695107	-0.314126984914765
1.03434623606999	-0.352905309060588	-0.0710594088304788
3.72841605847423	0.435299803270027	0.130773598561063
1.50223291495289	-0.198771100025624	0.0208423512522131
0.595758716859708	-0.439279428450391	0.159621337195858
2.94247995418563	0.447726940037683	0.229360931320116
1.80589413217616	0.220596273429692	-0.0131771266460419
1.1577482633638	-0.357705704402179	-0.115543384337798
0.661862501741677	0.0492846560664475	-0.493166491156444
2.56509077251284	0.45409123855643	-0.496315772412345
1.44834240443009	0.0854833531193435	0.494936440140009
1.05726591930708	-0.095489718252793	-0.392113119829446
2.26045980285917	0.14789347932674	-0.0813308416400105
1.01768452533095	-0.180179382907227	0.217884546611458
1.08546635651914	-0.192279989132658	0.242539132246748
0.884080428206541	-0.280232368735597	0.371998823713511
1.09177569304798	-0.130511134164408	0.107867961050943
1.18831708426065	0.484219203470275	0.256203351309523
0.406454531395985	-0.345797699177638	0.347241298062727
1.42401711975404	-0.408956000115722	0.112779648974538
1.11317782334176	-0.358093092218041	0.293224167777225
0.915572387412698	0.190007101511583	-0.47714531654492
1.08933220939844	0.119256483390927	-0.0830854503437877
2.03401687028548	0.391394117148593	0.374882387463003
1.24509917844163	0.172999092610553	0.147347015561536
0.968614725729571	0.237077737925574	0.424478986766189
0.787812099137121	0.0211357257794589	-0.327774903969839
1.58558764163208	0.15983844967559	-0.184187210863456
1.12591532227606	0.321805460145697	0.304256279254332
1.36836423391637	0.286281551700085	0.488963411189616
3.12515610117569	0.479821917368099	-0.177614448126405
1.50767856238524	-0.0605684637557715	-0.498808371601626
0.802180192323031	-0.18829779792577	0.492170619312674
1.27429643351821	-0.0905250473879278	-0.351647608214989
0.970374202768399	-0.489532888168469	-0.450635702814907
1.0211690787374	-0.31615047599189	0.097353482618928
1.10758866981504	0.342729318886995	-0.178671556524932
1.50011009719442	-0.268838217947632	0.0279290003236383
0.461410500045447	-0.260900044348091	0.295422020368278
2.30303690953501	-0.423308834666386	-0.431067403173074
0.61317974983145	-0.254276321968064	0.19502069731243
1.61177202944895	0.23213520552963	0.448631507344544
1.91823808586124	0.347453165100887	-0.222230682615191
1.33818862625535	-0.0024727329146117	-0.250593414762989
1.96645313976619	-0.112090970156714	-0.340564519865438
1.40878087191576	-0.253551005851477	-0.428369943983853
0.584231465118422	-0.388903538696468	0.0574375831056386
1.47186835724426	-0.110005564754829	-0.0101629483979195
1.50159434505437	0.0719353139866143	-0.00570763810537755
0.739139248213628	-0.283107237191871	0.388371585169807
2.33703948259206	-0.0552319979760796	-0.463295640191063
1.2766241358432	-0.28200933127664	-0.296256186440587
1.24593496672889	0.00229956326074898	0.0137811391614377
1.19324552904735	-0.146095428150147	-0.263660110998899
1.29239264427242	0.14998515881598	0.0754356698598713
0.552110366431559	-0.125286043388769	-0.0177420885302126
1.11501987709573	-0.144554619211704	0.0693526887334883
1.10475860099386	0.0336879454553127	-0.355847684899345
2.1920370494559	0.240334360394627	-0.354291237425059
1.05385045034589	-0.278897062176839	-0.0877168870065361
1.63067429732828	-0.0872538813855499	0.1830102824606
0.838203886991542	-0.234313313150778	0.153427820419893
0.752456995495752	0.129973053466529	0.415986333042383
1.47964075244326	-0.316171509213746	0.313113132491708
2.33043644572758	0.36364411143586	0.17589000123553
1.85026846755274	0.246568004135042	0.307499109301716
1.03213116676048	0.168284649727866	-0.371935580391437
1.34443937108566	0.118017873261124	-0.249221466016024
1.2927917350148	-0.127761939773336	-0.168453008402139
1.93438310392483	0.0298356858547777	-0.0927307100500911
1.93391073725162	0.374682342866436	0.1353675769642
0.600989995670815	0.081750099780038	0.308612044900656
2.20352535391948	0.339767764788121	-0.241198798641562
1.56561269135789	-0.187551835086197	0.319467139896005
1.65579537600689	0.20829032221809	-0.484522331040353
1.0978947871433	-0.234982193913311	0.154400766594335
1.46809896568241	0.0943431940395385	0.311719584278762
1.46164479869641	-0.0187101995106786	-0.0386310731992126
1.39658973247121	-0.23496726853773	-0.296582898357883
1.33174648074864	0.0645904347766191	-0.481231782818213
3.69304388397963	0.413188223028556	-0.216867302777246
1.18433448333794	0.401874389499426	0.415272625628859
1.01786360366119	-0.225833378499374	0.433696520514786
1.83091791354538	-0.178517243592069	0.0425316137261689
1.15498303254237	0.485640884377062	-0.280577454017475
1.89308078919878	0.119993310188875	-0.0105721959844232
2.35408407799635	0.437314089154825	0.301148736150935
1.29164524473101	-0.033467297675088	-0.0923693422228098
0.858907988467267	-0.0931674067396671	-0.396288433112204
2.09022882309998	0.159230324206874	-0.21943482523784
0.726231662167227	-0.347653383156285	-0.138533779419959
